rank,lemma,pos,count
12361,sentaos,PROPN,4
12362,emmet,PROPN,4
12363,oía,VERB,4
12364,vestí,VERB,4
12365,comparecer,VERB,4
12366,exclusivo,ADJ,4
12367,tejar,VERB,4
12368,ansiosamente,ADV,4
12369,quedaos,VERB,4
12370,prefieres,PROPN,4
12371,colibrí,NOUN,4
12372,tártaro,NOUN,4
12373,lograr él,VERB,4
12374,maleza,NOUN,4
12375,consonant,NOUN,4
12376,agujeta,NOUN,4
12377,calla,PROPN,4
12378,casero,NOUN,4
12379,infeliz,NOUN,4
12380,dulce,VERB,4
12381,administrativo,ADJ,4
12382,maldita,PROPN,4
12383,troll,NOUN,4
12384,liz,PROPN,4
12385,acogedoro,ADJ,4
12386,visitado,ADJ,4
12387,fuego,INTJ,4
12388,párroco,NOUN,4
12389,pasó,VERB,4
12390,vagina,NOUN,4
12391,igualito,ADJ,4
12392,barre,PROPN,4
12393,austríaco,ADJ,4
12394,levante,ADJ,4
12395,eslava,ADJ,4
12396,jefferson,PROPN,4
12397,obvio,PROPN,4
12398,servidor,ADJ,4
12399,seducir,VERB,4
12400,dana,PROPN,4
12401,emerger,VERB,4
12402,alcanzarás,VERB,4
12403,os,NOUN,4
12404,simetría,NOUN,4
12405,límpiate,PROPN,4
12406,adónde,NUM,4
12407,chiripa,NOUN,4
12408,corrector,NOUN,4
12409,cog,VERB,4
12410,chacal,NOUN,4
12411,prós,ADJ,4
12412,pintalabios,NOUN,4
12413,confortable,ADJ,4
12414,sismo,NOUN,4
12415,cacería,NOUN,4
12416,encadenado,ADJ,4
12417,satisfactorio,NOUN,4
12418,insuficiente,ADJ,4
12419,redactar,VERB,4
12420,viviré,PROPN,4
12421,escribiré,AUX,4
12422,monarca,NOUN,4
12423,decaer,VERB,4
12424,enterastir,VERB,4
12425,esforcer,VERB,4
12426,exponer él,VERB,4
12427,invitarte,NOUN,4
12428,gaélico,ADJ,4
12429,firmado,ADJ,4
12430,sale,PROPN,4
12431,respetable,ADJ,4
12432,egoísmo,NOUN,4
12433,pude,VERB,4
12434,miré,PRON,4
12435,bruscamente,ADV,4
12436,fallaste,VERB,4
12437,historia,PROPN,4
12438,dulzura,NOUN,4
12439,caramelo,ADJ,4
12440,pescadería,NOUN,4
12441,baña,ADJ,4
12442,masturbar él,VERB,4
12443,rayar,VERB,4
12444,radiactivo,ADJ,4
12445,recibiste,PROPN,4
12446,aleatoriamente,ADV,4
12447,llamarmar,VERB,4
12448,viva,NOUN,4
12449,crear él,VERB,4
12450,vicepresidente,NOUN,4
12451,lactosa,NOUN,4
12452,hablser,VERB,4
12453,vara,NOUN,4
12454,trasplante,NOUN,4
12455,barbacoa,PROPN,4
12456,especulativo,ADJ,4
12457,seriar,VERB,4
12458,superman,PROPN,4
12459,redundante,ADV,4
12460,presiento,PROPN,4
12461,años,NOUN,4
12462,turbulencia,NOUN,4
12463,llegues,NOUN,4
12464,batman,PROPN,4
12465,excursionista,NOUN,4
12466,sicilia,PROPN,4
12467,subjuntivo,NOUN,4
12468,avestruz,PROPN,4
12469,acostumbro,PROPN,4
12470,impuesto,ADJ,4
12471,ajedrez,ADJ,4
12472,mediador,NOUN,4
12473,recogerás,VERB,4
12474,anda,INTJ,4
12475,meteorito,NOUN,4
12476,sírvase,PROPN,4
12477,matar,PROPN,4
12478,hablarte,PROPN,4
12479,roy,PROPN,4
12480,aristócrata,NOUN,4
12481,leopardo,NOUN,4
12482,hmm,PROPN,4
12483,seto,NOUN,4
12484,gentío,NOUN,4
12485,costumbre,ADJ,4
12486,estricto,NOUN,4
12487,compruebir,VERB,4
12488,familiarizar,VERB,4
12489,ibérico,ADJ,4
12490,enojacer,VERB,4
12491,bolo,ADJ,4
12492,intelectual,NOUN,4
12493,parks,PROPN,4
12494,montgomery,PROPN,4
12495,unirte,PROPN,4
12496,acampada,NOUN,4
12497,necesitabir,AUX,4
12498,aguantarme,VERB,4
12499,hermosura,NOUN,4
12500,diminutivo,NOUN,4
12501,armadas,PROPN,4
12502,pérez,PROPN,4
12503,calle,PROPN,4
12504,ten,NOUN,4
12505,desesperar,VERB,4
12506,atlanta,PROPN,4
12507,desea,ADJ,4
12508,adoptado,ADJ,4
12509,salva,PROPN,4
12510,tahití,PROPN,4
12511,estabais,AUX,4
12512,pretend,NOUN,4
12513,consumar,VERB,4
12514,dedicar él,VERB,4
12515,puto,ADJ,4
12516,ratoncito,NOUN,4
12517,acepter,VERB,4
12518,tómesar,VERB,4
12519,ternera,NOUN,4
12520,afirmativo,ADJ,4
12521,prefectura,NOUN,4
12522,hurtadilla,NOUN,4
12523,escríbele,PROPN,4
12524,guiado,ADJ,4
12525,particular,ADJ,4
12526,serpentear,VERB,4
12527,dígalo,NOUN,4
12528,incursión,NOUN,4
12529,telenovela,NOUN,4
12530,disneylandia,PROPN,4
12531,convenzar,VERB,4
12532,pidierar,VERB,4
12533,vacunación,NOUN,4
12534,furor,NOUN,4
12535,importar él,VERB,4
12536,instructor,NOUN,4
12537,iii,PROPN,4
12538,petrolero,ADJ,4
12539,taylor,PROPN,4
12540,perdido,PROPN,4
12541,marihuán,ADJ,4
12542,atareado,ADJ,4
12543,amamantar,VERB,4
12544,quédatar,VERB,4
12545,ileso,NOUN,4
12546,nuca,NOUN,4
12547,abogado,ADJ,4
12548,comenzastar,VERB,4
12549,anderson,PROPN,4
12550,olvid,ADJ,4
12551,adornar,VERB,4
12552,saturado,ADJ,4
12553,evocar,VERB,4
12554,acompañar él,VERB,4
12555,estonio,NOUN,4
12556,ikeda,PROPN,4
12557,desastroso,ADJ,4
12558,holgazanería,NOUN,4
12559,feliz,NOUN,4
12560,acabes,PROPN,4
12561,usb,PROPN,4
12562,lesioné,VERB,4
12563,jubilar yo,VERB,4
12564,ritual,NOUN,4
12565,devastar,VERB,4
12566,proveniente,ADJ,4
12567,recuperser,VERB,4
12568,catalejo,NOUN,4
12569,perderé,VERB,4
12570,hormiguero,ADJ,4
12571,comprá,VERB,4
12572,suprema,PROPN,4
12573,alimentar él,VERB,4
12574,comparte,PROPN,4
12575,rectangular,VERB,4
12576,pc,PROPN,4
12577,samsung,PROPN,4
12578,real,NOUN,4
12579,agujereado,ADJ,4
12580,arenero,NOUN,4
12581,coqueto,ADJ,4
12582,ninja,NOUN,4
12583,quejser,VERB,4
12584,zhuangzi,PROPN,4
12585,compro,NOUN,4
12586,esquimal,ADJ,4
12587,productor,NOUN,4
12588,datar,VERB,4
12589,permitiré,VERB,4
12590,angola,PROPN,4
12591,hechizar,VERB,4
12592,tímidamente,ADV,4
12593,qué,SCONJ,4
12594,estaríar,AUX,4
12595,legalmente,ADV,4
12596,hipotenusa,NOUN,4
12597,cóctel,NOUN,4
12598,carnívora,ADJ,4
12599,tintineo,NOUN,4
12600,a,PROPN,4
12601,goethe,PROPN,4
12602,amnesia,NOUN,4
12603,west,PROPN,4
12604,noble,NOUN,4
12605,schopenhauer,PROPN,4
12606,molinillo,NOUN,4
12607,besartir,VERB,4
12608,conozca,ADJ,4
12609,llevarar,VERB,4
12610,llamo,PROPN,4
12611,uva,ADJ,4
12612,escribes,PROPN,4
12613,beatles,PROPN,4
12614,perfeccionista,NOUN,4
12615,recobrar,VERB,4
12616,comes,NOUN,4
12617,eisenhower,PROPN,4
12618,casado,NOUN,4
12619,grosor,NOUN,4
12620,brújula,PROPN,4
12621,limonado,ADJ,4
12622,mumbai,PROPN,4
12623,ojalá,PROPN,4
12624,relinchar,VERB,4
12625,jinete,NOUN,4
12626,disculpartar,VERB,4
12627,enfado,NOUN,4
12628,ampliamente,ADV,4
12629,asombro,NOUN,4
12630,vinar,VERB,4
12631,rompiste,PROPN,4
12632,piadós,ADJ,4
12633,pedal,NOUN,4
12634,microscópico,ADJ,4
12635,argumentación,NOUN,4
12636,razón,PROPN,4
12637,evaluación,NOUN,4
12638,etcétera,PUNCT,4
12639,preguntémosle,PROPN,4
12640,eslovaquia,PROPN,4
12641,tocar yo,VERB,4
12642,granito,NOUN,4
12643,marque,PROPN,4
12644,amatista,NOUN,4
12645,mataste,PROPN,4
12646,chicle,PROPN,4
12647,suela,NOUN,4
12648,invertido,ADJ,4
12649,leo,VERB,4
12650,thomson,PROPN,4
12651,sao,PROPN,4
12652,visitariar,VERB,4
12653,chabón,NOUN,4
12654,abrir yo,VERB,4
12655,aproximado,ADJ,4
12656,lucia,PROPN,4
12657,firmeza,NOUN,4
12658,tráete,PROPN,4
12659,miré,NOUN,4
12660,terraza,NOUN,4
12661,muerta,NOUN,4
12662,confortar,VERB,4
12663,mantené,PROPN,4
12664,valientemente,ADJ,4
12665,facultad,NOUN,4
12666,torcí,VERB,4
12667,pote,NOUN,4
12668,cortés,PROPN,4
12669,africano,NOUN,4
12670,antiguo,PROPN,4
12671,comité,PROPN,4
12672,madonna,PROPN,4
12673,vuestrar,VERB,4
12674,digestión,NOUN,4
12675,pedirno,NOUN,4
12676,albañil,ADJ,4
12677,congestionado,ADJ,4
12678,ve,PRON,4
12679,minería,NOUN,4
12680,apacible,ADJ,4
12681,oslo,PROPN,4
12682,pisser,VERB,4
12683,bolivia,PROPN,4
12684,chileno,ADJ,4
12685,rica,PROPN,4
12686,nicaragua,PROPN,4
12687,peruano,ADJ,4
12688,cierta,VERB,4
12689,compatible,ADJ,4
12690,tablet,NOUN,4
12691,gustavo,PROPN,4
12692,hamilton,PROPN,4
12693,guárdalo,NOUN,4
12694,telefónica,PROPN,4
12695,ramsés,PROPN,4
12696,quiebra,NOUN,4
12697,revivir,VERB,4
12698,póker,NOUN,4
12699,perturbado,ADJ,4
12700,invaluable,ADJ,4
12701,ocaber,VERB,4
12702,excelentemente,ADV,4
12703,tercera,PROPN,4
12704,molecular,ADJ,4
12705,bufón,NOUN,4
12706,alumbrar,VERB,4
12707,promocionar,VERB,4
12708,detendrar,VERB,4
12709,anomalía,NOUN,4
12710,democrático,PROPN,4
12711,támesis,PROPN,4
12712,ayudadme,PROPN,4
12713,posteridad,NOUN,4
12714,planetario,ADJ,4
12715,marcha,PROPN,4
12716,borroso,ADJ,4
12717,guardia,PROPN,4
12718,dispararé,VERB,4
12719,momia,NOUN,4
12720,boxeo,NOUN,4
12721,benjamin,PROPN,4
12722,cuidar,PROPN,4
12723,monoteísta,ADJ,4
12724,coz,NOUN,4
12725,extirpar,VERB,4
12726,feudal,ADJ,4
12727,colmena,NOUN,4
12728,engañado,ADJ,4
12729,explico,ADJ,4
12730,inmerso,ADJ,4
12731,doctorado,ADJ,4
12732,ruleta,NOUN,4
12733,exento,ADJ,4
12734,veintidós,ADJ,4
12735,sospechosamente,NOUN,4
12736,desabotonar,VERB,4
12737,soporte,NOUN,4
12738,neumonir,VERB,4
12739,escucharte,NOUN,4
12740,audaz,ADJ,4
12741,llena,PROPN,4
12742,jarro,NOUN,4
12743,solidaridad,NOUN,4
12744,irrefutable,ADJ,4
12745,promulgar,VERB,4
12746,cocina,PROPN,4
12747,saquen,PROPN,4
12748,separir,VERB,4
12749,incumbir,VERB,4
12750,convenientemente,ADV,4
12751,dramático,ADJ,4
12752,representativo,ADJ,4
12753,muriera,PROPN,4
12754,agotador,NOUN,4
12755,rodrigo,PROPN,4
12756,fascista,ADJ,4
12757,estant,NOUN,4
12758,juzgando,PROPN,4
12759,suena,ADJ,4
12760,sepultar,VERB,4
12761,acompáñano,NOUN,4
12762,asegurarte,ADJ,4
12763,imc,PROPN,4
12764,codicioso,ADJ,4
12765,presente,PROPN,4
12766,obeso,NOUN,4
12767,nicolás,PROPN,4
12768,salmos,VERB,4
12769,tirador,NOUN,4
12770,trinidad,PROPN,4
12771,cumplimiento,NOUN,4
12772,aplacar,VERB,4
12773,zen,PROPN,4
12774,apresurer,VERB,4
12775,ajena,NOUN,4
12776,consigues,VERB,4
12777,sobrenatural,ADJ,4
12778,rap,NOUN,4
12779,camionero,ADJ,4
12780,significativamente,ADV,4
12781,ligado,ADJ,4
12782,pudrir,VERB,4
12783,químico,NOUN,4
12784,plegaria,NOUN,4
12785,cojear,VERB,4
12786,replicar,VERB,4
12787,plural,NOUN,4
12788,esbelto,NOUN,4
12789,estreñido,ADJ,4
12790,aplico,ADJ,4
12791,quepa,VERB,4
12792,reciclado,ADJ,4
12793,obsequio,PROPN,4
12794,pagano,ADJ,4
12795,empeora,NOUN,4
12796,undécimo,ADJ,4
12797,limpiarar,VERB,4
12798,poro,NOUN,4
12799,acord,NOUN,4
12800,perdiérar,VERB,4
12801,klingon,NOUN,4
12802,llámemir,VERB,4
12803,meca,PROPN,4
12804,reproducción,NOUN,4
12805,agitado,ADJ,4
12806,respondí,VERB,4
12807,escuchen,VERB,4
12808,gravitacional,ADJ,4
12809,rechacé,PROPN,4
12810,averigua,NOUN,4
12811,unifor yo,VERB,4
12812,salar,VERB,4
12813,dámelir,VERB,4
12814,alzheimer,PROPN,4
12815,lengua,ADJ,4
12816,iniciación,NOUN,4
12817,beijing,PROPN,4
12818,procesión,NOUN,4
12819,recaar,VERB,4
12820,oligarquía,NOUN,4
12821,perenne,ADJ,4
12822,estudiser,VERB,4
12823,tradicionalmente,ADV,4
12824,profeta,PROPN,4
12825,reviveír,VERB,4
12826,ímpetu,NOUN,4
12827,malicioso,NOUN,4
12828,husmear,VERB,4
12829,contenta,NOUN,4
12830,tomaremos,VERB,4
12831,peregrino,NOUN,4
12832,shikoku,PROPN,4
12833,caperucita,PROPN,4
12834,impotencia,NOUN,4
12835,rito,NOUN,4
12836,manso,ADJ,4
12837,cabezota,NOUN,4
12838,nene,NOUN,4
12839,camionero,NOUN,4
12840,comiste,PROPN,4
12841,enzima,NOUN,4
12842,reemplazar él,VERB,4
12843,lennon,PROPN,4
12844,olvidate,PROPN,4
12845,tomás,NOUN,4
12846,avisame,PROPN,4
12847,permiso,ADJ,4
12848,pekka,PROPN,4
12849,canasto,NOUN,4
12850,prometido,NOUN,4
12851,auxilio,INTJ,4
12852,inadecuado,ADJ,4
12853,cachondo,VERB,4
12854,enamorado,NOUN,4
12855,sarpullido,NOUN,4
12856,profano,ADJ,4
12857,precedente,NOUN,4
12858,normalmente,PROPN,4
12859,liverpool,PROPN,4
12860,revuelta,NOUN,4
12861,pizzería,NOUN,4
12862,pinchado,ADJ,4
12863,ése,PROPN,4
12864,fugitivo,NOUN,4
12865,tejón,NOUN,4
12866,verir,VERB,4
12867,ahorra,PROPN,4
12868,pueblecito,NOUN,4
12869,pospondré,PROPN,4
12870,hot,ADP,4
12871,añadar,VERB,4
12872,enganchado,ADJ,4
12873,samurai,NOUN,4
12874,camping,NOUN,4
12875,graduar yo,VERB,4
12876,magro,ADJ,4
12877,express,PROPN,4
12878,costear él,VERB,4
12879,costear yo,VERB,4
12880,apio,NOUN,4
12881,tened,PROPN,4
12882,soberano,ADJ,4
12883,naturalidad,NOUN,4
12884,bienvenida,INTJ,4
12885,chiquillo,NOUN,4
12886,confundir él,VERB,4
12887,auxiliar,VERB,4
12888,privilegiado,ADJ,4
12889,escultor,NOUN,4
12890,universitario,NOUN,4
12891,chancho,NOUN,4
12892,traté,VERB,4
12893,cincuenta,NOUN,4
12894,morderme,VERB,4
12895,localizado,ADJ,4
12896,desiertar,VERB,4
12897,azúcar,ADJ,4
12898,salté,VERB,4
12899,príncipe,PROPN,4
12900,primeras,NOUN,4
12901,grotesco,ADJ,4
12902,hipnotizado,ADJ,4
12903,socialmente,ADV,4
12904,masturbación,NOUN,4
12905,paño,NOUN,4
12906,escandaloso,ADJ,4
12907,abrumado,ADJ,4
12908,bebida,PROPN,4
12909,requerido,ADJ,4
12910,indivisible,ADJ,4
12911,mover yo,VERB,4
12912,contrabandista,NOUN,4
12913,hackear,VERB,4
12914,d,NOUN,4
12915,ver tú,VERB,4
12916,destructivo,ADJ,4
12917,boche,NOUN,4
12918,frondoso,ADJ,4
12919,vencer él,VERB,4
12920,gaseoso,ADJ,4
12921,fósil,ADJ,4
12922,empiecser,VERB,4
12923,instantáneamente,ADJ,4
12924,comúnmente,ADJ,4
12925,raja,NOUN,4
12926,meterte,NOUN,4
12927,merendar,VERB,4
12928,conocisteis,NOUN,4
12929,tiroteo,NOUN,4
12930,engáñame,PROPN,4
12931,pillo,NOUN,4
12932,birome,NOUN,4
12933,apolo,PROPN,4
12934,instalado,ADJ,4
12935,herirte,NOUN,4
12936,atemorizar,VERB,4
12937,competidor,NOUN,4
12938,tecnológico,ADJ,4
12939,batalla,PROPN,4
12940,suena,NOUN,4
12941,javascript,PROPN,4
12942,contratamos,VERB,4
12943,demolir,VERB,4
12944,guillotina,NOUN,4
12945,amigabl,ADJ,4
12946,pilotar,VERB,4
12947,sencillo,NOUN,4
12948,ebullición,NOUN,4
12949,ronda,NOUN,4
12950,pimpón,NOUN,4
12951,agonía,NOUN,4
12952,limonero,NOUN,4
12953,sahara,PROPN,4
12954,igualar,VERB,4
12955,encabezado,NOUN,4
12956,culminar,VERB,4
12957,preparer,VERB,4
12958,frontal,ADJ,4
12959,calmar él,VERB,4
12960,filosófico,ADJ,4
12961,desnudo,ADV,4
12962,guárdame,PROPN,4
12963,devolución,NOUN,4
12964,encargar yo,VERB,4
12965,escuchen,PROPN,4
12966,modifico,ADJ,4
12967,pulgada,NOUN,4
12968,preñado,ADJ,4
12969,inaugurar,VERB,4
12970,gastastar,VERB,4
12971,intruso,NOUN,4
12972,apostar,PROPN,4
12973,antigua,NOUN,4
12974,olvidarer,VERB,4
12975,tonto,PROPN,4
12976,descubierto,NOUN,4
12977,papi,ADJ,4
12978,pasa,ADJ,4
12979,malasia,PROPN,4
12980,noventa,NOUN,4
12981,ignora,NOUN,4
12982,milton,PROPN,4
12983,detenido,NOUN,4
12984,peluda,NOUN,4
12985,extravagante,ADJ,4
12986,comediante,NOUN,4
12987,guir,VERB,4
12988,innovación,NOUN,4
12989,sentiar,VERB,4
12990,recostar,VERB,4
12991,incautar,VERB,4
12992,embriagado,ADJ,4
12993,lapicero,NOUN,4
12994,almorzó,ADJ,4
12995,andrew,PROPN,4
12996,cometo,ADJ,4
12997,bés,NOUN,4
12998,comportarte,NOUN,4
12999,corbato,ADJ,4
13000,sudamericano,ADJ,4
13001,vida,ADJ,4
13002,decair,VERB,4
13003,digerir,VERB,4
13004,sangriento,ADJ,4
13005,expongar,VERB,4
13006,elogiado,ADJ,4
13007,agregar él,VERB,4
13008,ernesto,PROPN,4
13009,parlamento,NOUN,4
13010,investir,VERB,4
13011,espionaje,NOUN,4
13012,masaru,PROPN,4
13013,cuidarte,PROPN,4
13014,quedate,PROPN,4
13015,mío,ADP,4
13016,besarte,NOUN,4
13017,imaginativo,ADJ,4
13018,vendréis,PROPN,4
13019,condicional,ADJ,4
13020,vanidós,ADJ,4
13021,sabrer,VERB,4
13022,kemal,PROPN,4
13023,engordo,ADJ,4
13024,coronel,NOUN,4
13025,súbdito,NOUN,4
13026,estación,PROPN,4
13027,confier,VERB,4
13028,consulado,NOUN,4
13029,moco,NOUN,4
13030,reunido,ADJ,4
13031,entrégame,VERB,4
13032,acordate,PROPN,4
13033,somnoliento,NOUN,4
13034,hirveír,VERB,4
13035,señoras,PROPN,4
13036,iba,PROPN,4
13037,saliva,NOUN,4
13038,polar,ADJ,4
13039,anclado,ADJ,4
13040,sobresaltar,VERB,4
13041,niño,ADJ,4
13042,cenemos,VERB,4
13043,incomodir,VERB,4
13044,detector,NOUN,4
13045,abrígate,PROPN,4
13046,sable,NOUN,4
13047,atlas,PROPN,4
13048,cesar,PROPN,4
13049,bikini,NOUN,4
13050,exclusivamente,ADV,4
13051,camino,PROPN,4
13052,desecho,NOUN,4
13053,majestuoso,ADJ,4
13054,ridiculizar,VERB,4
13055,agresor,NOUN,4
13056,servir yo,VERB,4
13057,arrepientar,VERB,4
13058,misil,NOUN,4
13059,apaciguar,VERB,4
13060,tí,PRON,4
13061,llámalo,PROPN,4
13062,alimente,ADJ,4
13063,rascacielo,NOUN,4
13064,diablo,PROPN,4
13065,sobreponer él,VERB,4
13066,alan,PROPN,4
13067,translate,PROPN,4
13068,ali,PROPN,4
13069,manchester,PROPN,4
13070,united,PROPN,4
13071,chapotear,VERB,4
13072,juntémonos,PROPN,4
13073,ahorrado,ADJ,4
13074,der,VERB,4
13075,cómpralo,PROPN,4
13076,castellano,ADJ,4
13077,bol,NOUN,4
13078,amer,VERB,4
13079,renacuajo,NOUN,4
13080,manipulador,NOUN,4
13081,aprober,VERB,4
13082,porciento,NOUN,4
13083,silenciosamente,ADJ,4
13084,sintonía,NOUN,4
13085,pescuezo,NOUN,4
13086,ironía,NOUN,4
13087,café,ADJ,4
13088,socavar,VERB,4
13089,almorzastir,VERB,4
13090,relájate,PROPN,4
13091,difamar,VERB,4
13092,críquet,NOUN,4
13093,soda,NOUN,4
13094,perry,PROPN,4
13095,zambullar,VERB,4
13096,espléndida,NOUN,4
13097,redondo,VERB,4
13098,trámite,NOUN,4
13099,noreste,NOUN,4
13100,malta,PROPN,4
13101,vanguardia,NOUN,4
13102,declinación,NOUN,4
13103,quedado,ADJ,4
13104,reponer,VERB,4
13105,posteriormente,ADV,4
13106,poción,NOUN,4
13107,apiadar,VERB,4
13108,nerviosismo,NOUN,4
13109,bebéis,PROPN,4
13110,casillero,NOUN,4
13111,jeans,PROPN,4
13112,licor,NOUN,4
13113,arriesgar él,VERB,4
13114,controlar yo,VERB,4
13115,preguntá,PROPN,4
13116,lástima,PROPN,4
13117,revuelto,ADJ,4
13118,apuré,NOUN,4
13119,eliminir,VERB,4
13120,agarrar él,VERB,4
13121,gratuitamente,ADV,4
13122,malhechor,NOUN,4
13123,ilimitado,ADJ,4
13124,tendrías,VERB,4
13125,balanceado,ADJ,4
13126,saliérar,VERB,4
13127,delicioso,NOUN,4
13128,tiniebla,NOUN,4
13129,antoine,PROPN,4
13130,generador,NOUN,4
13131,originario,ADJ,4
13132,notificar,VERB,4
13133,encontraste,VERB,4
13134,interrupción,NOUN,4
13135,eje,NOUN,4
13136,autobiografía,NOUN,4
13137,feír,VERB,4
13138,ponente,NOUN,4
13139,notar él,VERB,4
13140,asertivo,ADJ,4
13141,pescar,PROPN,4
13142,dividar,VERB,4
13143,sustantivo,ADJ,4
13144,apéndice,NOUN,4
13145,arca,NOUN,4
13146,visto,NOUN,4
13147,reprendeír,VERB,4
13148,industrial,PROPN,4
13149,póngar,VERB,4
13150,lira,NOUN,4
13151,preferencia,NOUN,4
13152,delgado,PROPN,4
13153,digestivo,ADJ,4
13154,llora,PROPN,4
13155,recogido,ADJ,4
13156,rebajar,VERB,4
13157,caminer,VERB,4
13158,zarpa,NOUN,4
13159,aprende,PROPN,4
13160,aprendan,PROPN,4
13161,ilusionado,ADJ,4
13162,andes,PROPN,4
13163,manila,PROPN,4
13164,engañar yo,VERB,4
13165,estacioné,PROPN,4
13166,cambio,PROPN,4
13167,vser,AUX,4
13168,crucer,VERB,4
13169,vergüenzo,ADJ,4
13170,mediodía,ADJ,4
13171,apoyar él,VERB,4
13172,sirviente,NOUN,4
13173,higiene,NOUN,4
13174,cantinero,NOUN,4
13175,amsterdam,PROPN,4
13176,contratado,ADJ,4
13177,desarmar,VERB,4
13178,pón,NOUN,4
13179,horroroso,ADJ,4
13180,llamame,PROPN,4
13181,vístete,INTJ,4
13182,contado,NOUN,4
13183,tírame,PROPN,4
13184,joseph,PROPN,4
13185,úsalo,ADJ,4
13186,vota,PROPN,4
13187,panel,ADJ,4
13188,misionero,NOUN,4
13189,anunciado,ADJ,4
13190,solar,PROPN,4
13191,avería,NOUN,4
13192,tratá,PROPN,4
13193,hijastro,NOUN,4
13194,impensable,ADJ,4
13195,unanimidad,NOUN,4
13196,notebook,NOUN,4
13197,hablo,NOUN,4
13198,vuestrir,VERB,4
13199,vendado,ADJ,4
13200,alubia,ADJ,4
13201,apresurar yo,VERB,4
13202,rosetta,PROPN,4
13203,pasmado,ADJ,4
13204,actúes,VERB,4
13205,incorregible,ADJ,4
13206,esterilizar,VERB,4
13207,departamento,PROPN,4
13208,quejar yo,VERB,4
13209,reclamo,NOUN,4
13210,deseado,ADJ,4
13211,pisa,PROPN,4
13212,horrendo,ADJ,4
13213,delhi,PROPN,4
13214,impune,ADJ,4
13215,trabajás,VERB,4
13216,curar él,VERB,4
13217,firmamento,NOUN,4
13218,limpio,NOUN,4
13219,traiga,PROPN,4
13220,cúbrete,PROPN,4
13221,conectar él,VERB,4
13222,dormiré,PROPN,4
13223,obstaculizar,VERB,4
13224,urano,PROPN,4
13225,civilizar,VERB,4
13226,donante,NOUN,4
13227,negligencia,NOUN,4
13228,dándome,VERB,4
13229,patológico,ADJ,4
13230,unío,NOUN,4
13231,papaya,PROPN,4
13232,acordado,ADJ,4
13233,bioquímico,ADJ,4
13234,decepcionaré,VERB,4
13235,indispuesto,ADJ,4
13236,creérmelo,NOUN,4
13237,inflamado,ADJ,4
13238,legalizar,VERB,4
13239,jugador,ADJ,4
13240,levantartar,VERB,4
13241,comprueba,PROPN,4
13242,escayola,NOUN,4
13243,retrair,VERB,4
13244,mereces,PROPN,4
13245,vencerás,VERB,4
13246,tirant,ADJ,4
13247,porvenir,VERB,4
13248,hariar,VERB,4
13249,omelet,NOUN,4
13250,deshonesta,ADJ,4
13251,súplica,NOUN,4
13252,marítimo,ADJ,4
13253,guay,PROPN,4
13254,tubeer,AUX,4
13255,española,PROPN,4
13256,respectivamente,ADV,4
13257,quiera,NOUN,4
13258,frito,NOUN,4
13259,míralo,PROPN,4
13260,jorgen,PROPN,4
13261,fundado,ADJ,4
13262,muero,NOUN,4
13263,desmontar,VERB,4
13264,prominente,ADJ,4
13265,homosexualidad,NOUN,4
13266,alud,NOUN,4
13267,mire,VERB,4
13268,instancia,NOUN,4
13269,melocotonero,NOUN,4
13270,deshagar,VERB,4
13271,pornografía,NOUN,4
13272,limpio,PROPN,4
13273,solitario,PROPN,4
13274,enderezar,VERB,4
13275,vereda,NOUN,4
13276,andate,PROPN,4
13277,sintaxi,NOUN,4
13278,entienda,NOUN,4
13279,varita,NOUN,4
13280,abrochar yo,VERB,4
13281,aprobé,PROPN,4
13282,duchartir,VERB,4
13283,enfocar,VERB,4
13284,taladrar,VERB,4
13285,profesionalmente,ADV,4
13286,condensado,ADJ,4
13287,caerte,NOUN,4
13288,rotonda,NOUN,4
13289,gemela,NOUN,4
13290,respeta,PROPN,4
13291,enojar yo,VERB,4
13292,vejestorio,NOUN,4
13293,causalidad,NOUN,4
13294,vocal,NOUN,4
13295,manecilla,NOUN,4
13296,agravar,VERB,4
13297,amueblar,VERB,4
13298,almorcemos,VERB,4
13299,film,PROPN,4
13300,desabrochar,VERB,4
13301,olvidadizar,VERB,4
13302,buscas,PROPN,4
13303,manual,PROPN,4
13304,manto,NOUN,4
13305,charlotte,PROPN,4
13306,atravesar él,VERB,4
13307,cobra,NOUN,4
13308,fricción,NOUN,4
13309,trae,NOUN,4
13310,pizarro,PROPN,4
13311,melena,NOUN,4
13312,continuar,AUX,4
13313,ramadán,PROPN,4
13314,bañes,VERB,4
13315,genuino,ADJ,4
13316,escribiré,VERB,4
13317,alucinación,NOUN,4
13318,remunerado,ADJ,4
13319,desencadenar,VERB,4
13320,frustrar,VERB,4
13321,racimo,NOUN,4
13322,zanahoria,PROPN,4
13323,garza,NOUN,4
13324,ají,NOUN,4
13325,boco,ADJ,4
13326,estés,PROPN,4
13327,lengua,PROPN,4
13328,sean,PROPN,4
13329,inalcanzable,ADJ,4
13330,pegastir,VERB,4
13331,deshizar,VERB,4
13332,glándula,NOUN,4
13333,alarmado,ADJ,4
13334,incesante,ADJ,4
13335,boletín,NOUN,4
13336,ladera,NOUN,4
13337,voley,PROPN,4
13338,desmantelar,VERB,4
13339,mediterráneo,ADJ,4
13340,propón,NOUN,4
13341,limpiar él,VERB,4
13342,fumo,PROPN,4
13343,practico,PROPN,4
